"cow_id","site","calving_date","date_sampled","dim","days_storage","three_contam","contamination"
5505,"C",2019-09-26,2019-09-27,1,46,0,0
5505,"C",2019-09-26,2019-10-04,8,39,1,1
5505,"C",2019-09-26,2019-10-11,15,32,0,0
5505,"C",2019-09-26,2019-10-18,22,25,0,0
5505,"C",2019-09-26,2019-10-25,29,24,0,0
5509,"C",2019-11-05,2019-11-08,3,18,0,0
5509,"C",2019-11-05,2019-11-15,10,11,0,0
5509,"C",2019-11-05,2019-11-22,17,117,0,0
5509,"C",2019-11-05,2019-11-27,22,103,0,0
5509,"C",2019-11-05,2019-12-05,30,77,0,1
5510,"C",2019-11-15,2019-11-22,7,108,0,0
5510,"C",2019-11-15,2019-11-27,12,77,0,0
5510,"C",2019-11-15,2019-12-05,20,69,0,0
5510,"C",2019-11-15,2019-12-13,28,69,0,0
5510,"C",2019-11-15,2019-12-20,35,62,0,0
5511,"C",2019-11-05,2019-11-08,3,18,0,0
5511,"C",2019-11-05,2019-11-15,10,11,0,0
5511,"C",2019-11-05,2019-11-22,17,117,0,0
5511,"C",2019-11-05,2019-11-27,22,103,0,0
5511,"C",2019-11-05,2019-12-05,30,95,0,0
5513,"C",2019-10-26,2019-11-01,6,17,0,0
5513,"C",2019-10-26,2019-11-08,13,18,0,0
5513,"C",2019-10-26,2019-11-15,20,11,0,0
5513,"C",2019-10-26,2019-11-22,27,117,0,0
5513,"C",2019-10-26,2019-11-27,32,103,0,0
5515,"C",2019-10-10,2019-10-18,8,31,0,0
5515,"C",2019-10-10,2019-10-25,15,24,0,0
5515,"C",2019-10-10,2019-11-01,22,17,0,0
5515,"C",2019-10-10,2019-11-08,29,18,0,0
5515,"C",2019-10-10,2019-11-15,36,11,0,0
5519,"C",2019-10-05,2019-10-11,6,32,0,0
5519,"C",2019-10-05,2019-10-18,13,31,0,1
5519,"C",2019-10-05,2019-10-25,20,24,0,0
5519,"C",2019-10-05,2019-11-01,27,25,0,1
5519,"C",2019-10-05,2019-11-08,34,18,0,0
5520,"C",2019-10-11,2019-10-18,7,31,0,0
5520,"C",2019-10-11,2019-10-25,14,24,0,0
5520,"C",2019-10-11,2019-11-01,21,25,0,0
5520,"C",2019-10-11,2019-11-08,28,18,0,0
5520,"C",2019-10-11,2019-11-15,35,11,0,0
5521,"C",NA,2019-10-11,NA,32,0,0
5522,"C",2019-10-30,2019-11-01,2,25,0,0
5522,"C",2019-10-30,2019-11-08,9,18,0,1
5522,"C",2019-10-30,2019-11-15,16,11,0,0
5522,"C",2019-10-30,2019-11-22,23,117,0,0
5522,"C",2019-10-30,2019-11-27,28,77,0,0
5527,"C",2019-10-04,2019-10-11,7,32,0,0
5527,"C",2019-10-04,2019-10-18,14,25,0,0
5527,"C",2019-10-04,2019-10-25,21,24,1,1
5527,"C",2019-10-04,2019-11-01,28,17,0,0
5527,"C",2019-10-04,2019-11-08,35,18,1,1
5530,"C",2019-12-01,2019-12-05,4,69,0,0
5530,"C",2019-12-01,2019-12-13,12,69,0,0
5530,"C",2019-12-01,2019-12-20,19,62,0,0
5530,"C",2019-12-01,2020-01-02,32,67,0,0
5531,"C",NA,2019-10-25,NA,24,0,0
5532,"C",2019-09-30,2019-10-04,4,39,0,0
5532,"C",2019-09-30,2019-10-11,11,32,0,0
5532,"C",2019-09-30,2019-10-18,18,25,0,0
5532,"C",2019-09-30,2019-10-25,25,24,0,0
5532,"C",2019-09-30,2019-11-01,32,25,0,0
5535,"C",2019-11-10,2019-11-15,5,11,0,0
5535,"C",2019-11-10,2019-11-22,12,108,0,0
5535,"C",2019-11-10,2019-12-05,25,69,0,0
5535,"C",2019-11-10,2019-12-13,33,69,0,0
5537,"C",2019-10-22,2019-10-25,3,24,0,0
5537,"C",2019-10-22,2019-11-01,10,25,0,0
5537,"C",2019-10-22,2019-11-08,17,18,0,0
5537,"C",2019-10-22,2019-11-15,24,11,0,0
5537,"C",2019-10-22,2019-11-22,31,108,0,0
5541,"C",2019-10-28,2019-11-01,4,17,0,0
5541,"C",2019-10-28,2019-11-08,11,18,0,0
5541,"C",2019-10-28,2019-11-15,18,11,0,0
5541,"C",2019-10-28,2019-11-22,25,117,0,0
5541,"C",2019-10-28,2019-11-27,30,77,0,0
5545,"C",2019-10-01,2019-10-04,3,39,0,1
5545,"C",2019-10-01,2019-10-11,10,32,0,0
5545,"C",2019-10-01,2019-10-18,17,25,0,0
5545,"C",2019-10-01,2019-10-25,24,24,0,0
5545,"C",2019-10-01,2019-11-01,31,25,0,0
5546,"C",2019-11-25,2019-11-27,2,77,0,0
5546,"C",2019-11-25,2019-12-05,10,95,0,0
5546,"C",2019-11-25,2019-12-13,18,61,0,0
5546,"C",2019-11-25,2019-12-20,25,54,0,0
5546,"C",2019-11-25,2019-12-26,31,56,0,0
5549,"C",2019-11-04,2019-11-08,4,18,0,0
5549,"C",2019-11-04,2019-11-15,11,11,0,0
5549,"C",2019-11-04,2019-11-22,18,108,0,0
5549,"C",2019-11-04,2019-11-27,23,103,0,0
5549,"C",2019-11-04,2019-12-05,31,77,0,0
5556,"C",2019-11-06,2019-11-08,2,18,0,0
5556,"C",2019-11-06,2019-11-15,9,11,0,0
5556,"C",2019-11-06,2019-11-22,16,108,0,0
5556,"C",2019-11-06,2019-11-27,21,77,0,0
5556,"C",2019-11-06,2019-12-05,29,95,0,0
5559,"C",2019-10-28,2019-11-01,4,17,0,0
5559,"C",2019-10-28,2019-11-08,11,18,0,0
5559,"C",2019-10-28,2019-11-15,18,11,0,1
5559,"C",2019-10-28,2019-11-22,25,117,0,0
5559,"C",2019-10-28,2019-11-27,30,103,0,0
5562,"C",2019-09-25,2019-10-11,16,32,0,0
5562,"C",2019-09-25,2019-10-18,23,39,0,0
5562,"C",2019-09-25,2019-10-25,30,24,0,0
5563,"C",2019-10-24,2019-10-25,1,24,0,0
5563,"C",2019-10-24,2019-11-01,8,25,0,0
5563,"C",2019-10-24,2019-11-08,15,18,0,0
5563,"C",2019-10-24,2019-11-15,22,11,0,0
5563,"C",2019-10-24,2019-11-22,29,117,0,0
5564,"C",2019-10-15,2019-10-18,3,25,0,0
5564,"C",2019-10-15,2019-10-25,10,24,0,0
5564,"C",2019-10-15,2019-11-01,17,25,0,0
5564,"C",2019-10-15,2019-11-08,24,18,0,0
5566,"C",2019-10-06,2019-10-11,5,32,0,0
5566,"C",2019-10-06,2019-10-18,12,25,0,0
5566,"C",2019-10-06,2019-10-25,19,24,1,1
5566,"C",2019-10-06,2019-11-01,26,25,0,0
5566,"C",2019-10-06,2019-11-08,33,18,0,0
5573,"C",2019-09-26,2019-09-27,1,46,0,0
5573,"C",2019-09-26,2019-10-04,8,39,0,0
5573,"C",2019-09-26,2019-10-11,15,32,0,0
5573,"C",2019-09-26,2019-10-18,22,31,0,0
5573,"C",2019-09-26,2019-10-25,29,24,0,0
5576,"C",2019-11-18,2019-11-22,4,108,0,0
5576,"C",2019-11-18,2019-11-27,9,103,0,0
5576,"C",2019-11-18,2019-12-05,17,69,0,0
5576,"C",2019-11-18,2019-12-13,25,69,0,0
5576,"C",2019-11-18,2019-12-20,32,54,0,0
5582,"C",2019-11-14,2019-11-15,1,11,0,0
5582,"C",2019-11-14,2019-11-22,8,117,0,0
5582,"C",2019-11-14,2019-11-27,13,103,0,0
5582,"C",2019-11-14,2019-12-05,21,69,0,0
5582,"C",2019-11-14,2019-12-13,29,87,0,0
5586,"C",2019-09-28,2019-10-04,6,39,0,0
5586,"C",2019-09-28,2019-10-11,13,32,0,0
5586,"C",2019-09-28,2019-10-18,20,31,0,0
5586,"C",2019-09-28,2019-10-25,27,24,1,1
5586,"C",2019-09-28,2019-11-01,34,25,0,0
5587,"C",NA,2019-11-15,NA,11,0,0
5587,"C",NA,2019-12-05,NA,69,0,0
5587,"C",NA,2019-12-13,NA,87,0,0
5587,"C",NA,2019-11-27,NA,103,0,0
5587,"C",NA,2019-11-22,NA,108,1,1
5593,"C",2019-10-30,2019-11-01,2,17,0,1
5593,"C",2019-10-30,2019-11-08,9,18,0,0
5593,"C",2019-10-30,2019-11-15,16,11,0,0
5593,"C",2019-10-30,2019-11-22,23,108,0,0
5593,"C",2019-10-30,2019-11-27,28,103,0,0
5595,"C",NA,2019-12-13,NA,69,1,1
5596,"C",2019-11-11,2019-11-15,4,11,1,1
5596,"C",2019-11-11,2019-11-22,11,117,0,0
5596,"C",2019-11-11,2019-11-27,16,103,0,0
5596,"C",2019-11-11,2019-12-05,24,95,0,1
5596,"C",2019-11-11,2019-12-13,32,69,0,0
5601,"C",2019-12-03,2019-12-05,2,77,0,0
5601,"C",2019-12-03,2019-12-13,10,61,0,0
5601,"C",2019-12-03,2019-12-20,17,54,0,0
5601,"C",2019-12-03,2019-12-26,23,48,0,0
5601,"C",2019-12-03,2020-01-02,30,41,0,0
5604,"C",2019-11-10,2019-11-15,5,115,0,0
5604,"C",2019-11-10,2019-11-27,17,103,0,0
5604,"C",2019-11-10,2019-12-05,25,69,0,0
5604,"C",2019-11-10,2019-12-13,33,69,0,0
5609,"C",2019-11-05,2019-11-08,3,18,0,0
5609,"C",2019-11-05,2019-11-15,10,11,0,0
5609,"C",2019-11-05,2019-11-22,17,117,0,0
5609,"C",2019-11-05,2019-11-27,22,103,0,0
5609,"C",2019-11-05,2019-12-05,30,69,0,0
5610,"C",2019-11-24,2019-11-27,3,85,0,0
5610,"C",2019-11-24,2019-12-05,11,95,0,0
5610,"C",2019-11-24,2019-12-13,19,87,0,0
5610,"C",2019-11-24,2019-12-26,32,56,0,0
5613,"C",2019-11-08,2019-11-15,7,11,0,1
5613,"C",2019-11-08,2019-11-22,14,108,0,0
5613,"C",2019-11-08,2019-11-27,19,103,0,0
5613,"C",2019-11-08,2019-12-05,27,95,0,0
5613,"C",2019-11-08,2019-12-13,35,69,0,1
5628,"C",2019-10-24,2019-10-25,1,24,0,0
5628,"C",2019-10-24,2019-11-01,8,17,0,0
5628,"C",2019-10-24,2019-11-15,22,11,0,0
5630,"C",2019-11-13,2019-11-15,2,11,0,0
5630,"C",2019-11-13,2019-11-22,9,108,0,0
5630,"C",2019-11-13,2019-11-27,14,103,0,0
5630,"C",2019-11-13,2019-12-05,22,69,0,0
5630,"C",2019-11-13,2019-12-13,30,69,0,0
5632,"C",2019-12-05,2019-12-13,8,69,0,0
5632,"C",2019-12-05,2019-12-20,15,80,1,1
5632,"C",2019-12-05,2019-12-26,21,48,0,0
5632,"C",2019-12-05,2020-01-02,28,67,0,0
5632,"C",2019-12-05,2020-01-09,35,34,0,0
5635,"C",2019-12-11,2019-12-13,2,87,0,0
5635,"C",2019-12-11,2019-12-26,15,56,0,0
5635,"C",2019-12-11,2020-01-02,22,67,0,0
5635,"C",2019-12-11,2020-01-09,29,60,0,0
5647,"C",2019-11-23,2019-11-27,4,85,0,0
5647,"C",2019-11-23,2019-12-05,12,69,0,0
5647,"C",2019-11-23,2019-12-13,20,61,0,0
5647,"C",2019-11-23,2019-12-20,27,54,0,0
5647,"C",2019-11-23,2019-12-26,33,56,0,0
5649,"C",2019-10-24,2019-10-25,1,24,0,0
5649,"C",2019-10-24,2019-11-01,8,25,0,1
5649,"C",2019-10-24,2019-11-08,15,18,0,0
5649,"C",2019-10-24,2019-11-15,22,11,0,0
5649,"C",2019-10-24,2019-11-22,29,117,0,0
5649,"C",2019-10-24,2019-11-27,34,103,0,0
5652,"C",2019-11-03,2019-11-08,5,18,0,0
5652,"C",2019-11-03,2019-11-15,12,11,0,0
5652,"C",2019-11-03,2019-11-22,19,117,0,0
5652,"C",2019-11-03,2019-12-05,32,69,0,0
5654,"C",2019-11-25,2019-11-27,2,85,0,0
5654,"C",2019-11-25,2019-12-05,10,69,0,0
5654,"C",2019-11-25,2019-12-13,18,61,0,0
5654,"C",2019-11-25,2019-12-20,25,80,0,0
5654,"C",2019-11-25,2019-12-26,31,56,0,0
5655,"C",2019-11-01,2019-11-08,7,18,0,0
5655,"C",2019-11-01,2019-11-15,14,11,0,0
5655,"C",2019-11-01,2019-11-22,21,117,0,1
5655,"C",2019-11-01,2019-11-27,26,103,0,0
5655,"C",2019-11-01,2019-12-05,34,69,0,0
5658,"C",2019-12-05,2019-12-13,8,61,0,0
5658,"C",2019-12-05,2019-12-20,15,62,0,0
5658,"C",2019-12-05,2019-12-26,21,74,0,0
5658,"C",2019-12-05,2020-01-02,28,67,0,0
5658,"C",2019-12-05,2020-01-09,35,60,0,0
5663,"C",2019-11-19,2019-11-22,3,117,0,0
5663,"C",2019-11-19,2019-11-27,8,103,0,0
5663,"C",2019-11-19,2019-12-05,16,69,0,0
5663,"C",2019-11-19,2019-12-13,24,69,0,0
5663,"C",2019-11-19,2019-12-20,31,62,0,0
5671,"C",2019-11-27,2019-12-05,8,77,0,0
5671,"C",2019-11-27,2019-12-13,16,87,0,0
5671,"C",2019-11-27,2019-12-20,23,62,0,0
5671,"C",2019-11-27,2019-12-26,29,48,0,0
5671,"C",2019-11-27,2020-01-02,36,41,0,0
5674,"C",2019-11-25,2019-11-27,2,77,0,0
5674,"C",2019-11-25,2019-12-05,10,69,0,0
5674,"C",2019-11-25,2019-12-13,18,87,0,0
5674,"C",2019-11-25,2019-12-20,25,80,0,0
5674,"C",2019-11-25,2019-12-26,31,74,0,0
5681,"C",2019-10-27,2019-11-01,5,25,0,0
5681,"C",2019-10-27,2019-11-08,12,18,0,0
5681,"C",2019-10-27,2019-11-15,19,11,0,0
5681,"C",2019-10-27,2019-11-22,26,117,0,0
5681,"C",2019-10-27,2019-11-27,31,77,0,0
5701,"C",2019-09-25,2019-09-27,2,46,0,0
5701,"C",2019-09-25,2019-10-04,9,39,0,0
5701,"C",2019-09-25,2019-10-11,16,32,0,0
5701,"C",2019-09-25,2019-10-18,23,31,0,0
5701,"C",2019-09-25,2019-10-25,30,24,0,0
5705,"C",2019-12-01,2019-12-05,4,77,0,0
5705,"C",2019-12-01,2019-12-13,12,69,0,0
5705,"C",2019-12-01,2019-12-20,19,54,0,0
5705,"C",2019-12-01,2019-12-26,25,56,0,0
5705,"C",2019-12-01,2020-01-02,32,67,0,0
5718,"C",2019-11-25,2019-11-27,2,103,0,0
5718,"C",2019-11-25,2019-12-05,10,95,0,0
5718,"C",2019-11-25,2019-12-08,13,74,0,0
5718,"C",2019-11-25,2019-12-13,18,61,0,0
5718,"C",2019-11-25,2019-12-20,25,54,0,0
5728,"A",2019-08-15,2019-08-22,7,34,0,0
5728,"A",2019-08-15,2019-08-31,16,25,0,0
5728,"A",2019-08-15,2019-09-07,23,18,0,0
5728,"A",2019-08-15,2019-09-14,30,116,0,0
5729,"C",2019-11-27,2019-12-05,8,69,0,0
5729,"C",2019-11-27,2019-12-13,16,69,0,0
5729,"C",2019-11-27,2019-12-20,23,80,0,0
5729,"C",2019-11-27,2019-12-26,29,56,0,0
5729,"C",2019-11-27,2020-01-02,36,67,0,0
5732,"C",2019-11-17,2019-11-27,10,103,0,0
5732,"C",2019-11-17,2019-12-05,18,69,0,0
5732,"C",2019-11-17,2019-12-13,26,69,0,0
5732,"C",2019-11-17,2019-12-20,33,54,0,0
5738,"C",2019-11-01,2019-11-08,7,18,0,1
5738,"C",2019-11-01,2019-11-15,14,11,0,0
5738,"C",2019-11-01,2019-11-22,21,117,0,0
5738,"C",2019-11-01,2019-11-27,26,103,0,0
5738,"C",2019-11-01,2019-12-05,34,69,0,0
5743,"C",2019-10-31,2019-11-08,8,18,0,0
5743,"C",2019-10-31,2019-11-15,15,11,0,0
5743,"C",2019-10-31,2019-11-22,22,117,0,0
5743,"C",2019-10-31,2019-11-27,27,103,0,0
5747,"C",2019-12-10,2019-12-13,3,87,0,0
5747,"C",2019-12-10,2019-12-20,10,62,0,0
5747,"C",2019-12-10,2019-12-26,16,56,0,0
5747,"C",2019-12-10,2020-01-02,23,67,0,0
5747,"C",2019-12-10,2020-01-09,30,60,0,0
5748,"C",2019-12-10,2019-12-13,3,69,0,0
5748,"C",2019-12-10,2019-12-20,10,62,0,0
5748,"C",2019-12-10,2019-12-26,16,48,0,0
5748,"C",2019-12-10,2020-01-02,23,67,0,0
5748,"C",2019-12-10,2020-01-09,30,60,0,0
5758,"C",2019-11-07,2019-11-08,1,18,0,0
5758,"C",2019-11-07,2019-11-15,8,115,0,0
5758,"C",2019-11-07,2019-11-22,15,117,0,0
5758,"C",2019-11-07,2019-11-27,20,77,0,0
5758,"C",2019-11-07,2019-12-05,28,69,0,0
5767,"C",NA,2020-01-09,NA,34,0,0
5767,"C",NA,2019-12-13,NA,69,1,1
5767,"C",NA,2019-12-20,NA,62,0,1
5767,"C",NA,2019-12-26,NA,74,0,0
5788,"A",NA,2019-08-19,NA,37,0,0
5789,"C",2019-11-23,2019-11-27,4,103,0,0
5789,"C",2019-11-23,2019-12-05,12,69,0,0
5789,"C",2019-11-23,2019-12-13,20,61,0,0
5789,"C",2019-11-23,2019-12-20,27,62,0,0
5789,"C",2019-11-23,2019-12-26,33,48,0,0
5797,"C",2019-10-30,2019-11-01,2,25,0,0
5797,"C",2019-10-30,2019-11-08,9,18,0,0
5797,"C",2019-10-30,2019-11-15,16,11,0,0
5797,"C",2019-10-30,2019-11-22,23,117,0,0
5797,"C",2019-10-30,2019-11-27,28,103,0,0
5798,"A",2019-08-09,2019-08-15,6,41,0,0
5798,"A",2019-08-09,2019-08-31,22,25,0,0
5798,"A",2019-08-09,2019-09-07,29,18,0,1
5800,"C",2019-12-02,2019-12-05,3,69,0,0
5800,"C",2019-12-02,2019-12-13,11,87,0,0
5800,"C",2019-12-02,2019-12-20,18,62,0,0
5800,"C",2019-12-02,2019-12-26,24,56,0,0
5800,"C",2019-12-02,2020-01-02,31,67,0,1
5802,"C",2019-11-20,2019-11-22,2,117,0,0
5802,"C",2019-11-20,2019-11-27,7,103,0,0
5802,"C",2019-11-20,2019-12-05,15,95,0,0
5802,"C",2019-11-20,2019-12-13,23,69,0,0
5802,"C",2019-11-20,2019-12-20,30,54,0,0
5804,"C",2019-11-08,2019-11-15,7,11,0,0
5804,"C",2019-11-08,2019-11-22,14,117,0,0
5804,"C",2019-11-08,2019-11-27,19,103,0,0
5804,"C",2019-11-08,2019-12-05,27,69,0,0
5804,"C",2019-11-08,2019-12-13,35,69,0,0
5806,"C",2019-11-29,2019-12-05,6,77,0,0
5806,"C",2019-11-29,2019-12-13,14,69,0,0
5806,"C",2019-11-29,2019-12-20,21,80,0,0
5806,"C",2019-11-29,2019-12-26,27,56,0,0
5806,"C",2019-11-29,2020-01-02,34,41,0,0
5813,"A",NA,2019-08-19,NA,37,0,0
5814,"A",2019-08-02,2019-08-09,7,47,0,0
5814,"C",2019-11-26,2019-12-05,9,77,0,0
5814,"A",2019-08-02,2019-08-12,10,44,0,0
5814,"A",2019-08-02,2019-08-19,17,37,0,0
5814,"C",2019-11-26,2019-12-13,17,87,0,0
5814,"C",2019-11-26,2019-12-20,24,54,0,0
5814,"A",2019-08-02,2019-08-31,29,25,0,0
5814,"C",2019-11-26,2019-12-26,30,56,0,0
5814,"C",2019-11-26,2020-01-02,37,41,0,0
5816,"C",NA,2019-12-05,NA,69,0,0
5816,"C",NA,2020-01-02,NA,41,0,0
5816,"C",NA,2019-12-26,NA,56,0,0
5816,"C",NA,2019-12-13,NA,87,0,0
5816,"C",NA,2019-12-20,NA,80,0,0
5819,"C",2019-11-19,2019-11-22,3,117,0,0
5819,"C",2019-11-19,2019-11-27,8,77,0,0
5819,"C",2019-11-19,2019-12-05,16,95,0,0
5819,"C",2019-11-19,2019-12-13,24,69,0,0
5819,"C",2019-11-19,2019-12-20,31,54,0,0
5820,"C",2019-11-09,2019-11-15,6,11,0,0
5820,"C",2019-11-09,2019-11-22,13,117,0,0
5820,"C",2019-11-09,2019-11-27,18,77,0,0
5820,"C",2019-11-09,2019-12-05,26,69,0,0
5820,"C",2019-11-09,2019-12-13,34,69,0,0
5822,"C",NA,2019-12-20,NA,62,0,0
5825,"C",2019-11-08,2019-11-22,14,117,0,0
5825,"C",2019-11-08,2019-11-27,19,103,1,1
5825,"C",2019-11-08,2019-12-05,27,69,0,0
5825,"C",2019-11-08,2019-12-13,35,69,0,0
5827,"C",2019-11-20,2019-11-22,2,117,0,0
5827,"C",2019-11-20,2019-11-27,7,103,0,0
5827,"C",2019-11-20,2019-12-05,15,77,0,0
5827,"C",2019-11-20,2019-12-20,30,80,0,0
5829,"C",2019-11-25,2019-11-27,2,103,0,0
5829,"C",2019-11-25,2019-12-05,10,69,0,0
5829,"C",2019-11-25,2019-12-13,18,87,0,0
5829,"C",2019-11-25,2019-12-20,25,62,0,0
5829,"C",2019-11-25,2019-12-26,31,56,0,0
5831,"A",2019-08-06,2019-08-09,3,47,0,0
5831,"A",2019-08-06,2019-08-12,6,44,0,0
5831,"A",2019-08-06,2019-08-31,25,25,0,0
5844,"C",2019-11-03,2019-11-08,5,18,0,0
5844,"C",2019-11-03,2019-11-15,12,11,0,0
5844,"C",2019-11-03,2019-11-22,19,117,0,0
5844,"C",2019-11-03,2019-11-27,24,103,0,0
5844,"C",2019-11-03,2019-12-05,32,69,0,0
5845,"A",2019-07-25,2019-08-01,7,55,0,0
5845,"A",2019-07-25,2019-08-05,11,51,0,0
5845,"A",2019-07-25,2019-08-12,18,44,0,0
5845,"A",2019-07-25,2019-08-19,25,37,0,0
5850,"C",2019-11-12,2019-11-15,3,11,0,0
5850,"C",2019-11-12,2019-11-22,10,108,0,0
5850,"C",2019-11-12,2019-11-27,15,103,0,0
5850,"C",2019-11-12,2019-12-05,23,77,0,0
5850,"C",2019-11-12,2019-12-13,31,61,0,0
5852,"C",2019-11-18,2019-11-22,4,108,0,0
5852,"C",2019-11-18,2019-11-27,9,103,0,0
5852,"C",2019-11-18,2019-12-05,17,69,0,0
5852,"C",2019-11-18,2019-12-13,25,69,0,0
5855,"C",NA,2019-11-15,NA,11,0,0
5857,"C",NA,2019-12-13,NA,61,0,0
5860,"C",2019-12-03,2019-12-05,2,69,0,0
5860,"C",2019-12-03,2019-12-26,23,56,0,0
5860,"C",2019-12-03,2020-01-02,30,67,0,1
5865,"C",2019-11-25,2019-11-27,2,103,0,0
5865,"C",2019-11-25,2019-12-05,10,77,0,0
5865,"C",2019-11-25,2019-12-13,18,69,0,0
5865,"C",2019-11-25,2019-12-20,25,54,0,0
5865,"C",2019-11-25,2019-12-26,31,48,0,0
5895,"C",2019-12-01,2019-12-05,4,69,0,0
5895,"C",2019-12-01,2019-12-20,19,54,0,0
5895,"C",2019-12-01,2019-12-26,25,48,0,0
5895,"C",2019-12-01,2020-01-02,32,67,1,1
8429,"E",2019-04-10,2019-04-15,5,66,0,0
8429,"E",2019-04-10,2019-04-18,8,63,0,0
8429,"E",2019-04-10,2019-05-02,22,49,0,0
8429,"E",2019-04-10,2019-05-10,30,41,0,1
8431,"E",2019-05-25,2019-05-30,5,21,0,0
8431,"E",2019-05-25,2019-06-06,12,14,0,0
8431,"E",2019-05-25,2019-06-13,19,7,0,0
8431,"E",2019-05-25,2019-06-20,26,0,0,0
8433,"E",2019-03-28,2019-03-29,1,83,0,0
8433,"E",2019-03-28,2019-04-05,8,76,0,0
8433,"E",2019-03-28,2019-04-15,18,66,0,0
8433,"E",2019-03-28,2019-04-18,21,63,0,0
8438,"E",2019-05-05,2019-05-10,5,41,0,0
8438,"E",2019-05-05,2019-05-16,11,35,0,1
8438,"E",2019-05-05,2019-05-23,18,28,0,0
8438,"E",2019-05-05,2019-05-30,25,21,0,0
8439,"E",2019-04-17,2019-04-18,1,63,0,1
8439,"E",2019-04-17,2019-05-02,15,49,0,1
8439,"E",2019-04-17,2019-05-10,23,41,0,0
8439,"E",2019-04-17,2019-05-16,29,35,0,0
8439,"E",2019-04-17,2019-05-23,36,28,0,0
8440,"E",2019-03-28,2019-03-29,1,83,0,0
8440,"E",2019-03-28,2019-04-05,8,76,0,0
8440,"E",2019-03-28,2019-04-15,18,66,0,0
8440,"E",2019-03-28,2019-04-18,21,63,0,0
8441,"E",2019-04-06,2019-04-15,9,66,0,0
8441,"E",2019-04-06,2019-04-18,12,63,0,0
8441,"E",2019-04-06,2019-05-01,25,50,0,1
8441,"E",2019-04-06,2019-05-09,33,42,0,1
8443,"E",2019-03-22,2019-03-29,7,83,0,1
8443,"E",2019-03-22,2019-04-05,14,76,0,1
8443,"E",2019-03-22,2019-04-15,24,66,0,0
8444,"E",2019-03-23,2019-03-29,6,83,0,0
8444,"E",2019-03-23,2019-04-05,13,76,0,1
8444,"E",2019-03-23,2019-04-15,23,66,0,1
8444,"E",2019-03-23,2019-04-18,26,63,0,0
9400,"A",NA,2019-09-06,NA,19,0,0
16118,"E",2019-03-30,2019-04-05,6,76,0,1
16118,"E",2019-03-30,2019-04-15,16,66,0,0
16118,"E",2019-03-30,2019-04-18,19,63,0,0
16118,"E",2019-03-30,2019-05-02,33,49,0,0
22879,"B",2019-05-16,2019-05-30,14,33,0,0
22879,"B",2019-05-16,2019-06-03,18,136,0,0
22879,"B",2019-05-16,2019-06-13,28,126,0,0
22879,"B",2019-05-16,2019-06-19,34,120,0,0
22961,"B",2019-06-04,2019-06-06,2,67,0,0
22961,"B",2019-06-04,2019-06-10,6,129,0,0
22961,"B",2019-06-04,2019-06-24,20,115,0,0
22961,"B",2019-06-04,2019-07-01,27,108,0,0
22962,"B",2019-03-31,2019-04-04,4,57,0,0
22962,"B",2019-03-31,2019-04-10,10,51,0,0
22962,"B",2019-03-31,2019-04-19,19,42,0,0
22962,"B",2019-03-31,2019-04-23,23,38,0,0
22962,"B",2019-03-31,2019-04-29,29,32,0,0
22965,"B",NA,2019-06-17,NA,122,0,0
22999,"B",2019-04-22,2019-04-23,1,38,0,0
22999,"B",2019-04-22,2019-05-02,10,61,0,0
22999,"B",2019-04-22,2019-05-09,17,95,0,0
22999,"B",2019-04-22,2019-05-16,24,47,0,0
22999,"B",2019-04-22,2019-05-23,31,40,0,0
23025,"B",2019-04-03,2019-04-04,1,57,0,0
23025,"B",2019-04-03,2019-04-10,7,51,0,0
23025,"B",2019-04-03,2019-04-19,16,42,0,0
23025,"B",2019-04-03,2019-04-23,20,38,0,0
23025,"B",2019-04-03,2019-04-29,26,38,0,0
23035,"B",NA,2019-07-01,NA,108,0,0
23043,"B",2019-04-23,2019-04-29,6,38,0,0
23043,"B",2019-04-23,2019-05-04,11,33,0,0
23043,"B",2019-04-23,2019-05-13,20,24,0,0
23043,"B",2019-04-23,2019-05-20,27,43,0,0
23043,"B",2019-04-23,2019-05-27,34,44,0,0
23062,"B",2019-05-24,2019-05-27,3,77,0,0
23062,"B",2019-05-24,2019-06-03,10,70,0,0
23062,"B",2019-05-24,2019-06-10,17,63,0,0
23062,"B",2019-05-24,2019-06-17,24,122,0,0
23062,"B",2019-05-24,2019-06-24,31,115,0,0
23081,"B",2019-05-06,2019-05-06,0,31,0,0
23081,"B",2019-05-06,2019-05-13,7,24,0,0
23081,"B",2019-05-06,2019-05-20,14,84,0,0
23081,"B",2019-05-06,2019-05-27,21,36,0,0
23084,"B",NA,2019-06-03,NA,70,0,0
23097,"B",2019-06-02,2019-06-03,1,70,0,0
23097,"B",2019-06-02,2019-06-10,8,63,1,1
23097,"B",2019-06-02,2019-06-17,15,122,0,0
23097,"B",2019-06-02,2019-06-24,22,115,0,0
23100,"B",2019-05-30,2019-06-03,4,136,0,0
23100,"B",2019-05-30,2019-06-10,11,129,0,0
23100,"B",2019-05-30,2019-06-17,18,122,0,0
23100,"B",2019-05-30,2019-06-24,25,115,0,0
23100,"B",2019-05-30,2019-07-01,32,108,0,0
23111,"B",2019-05-25,2019-05-27,2,36,0,0
23111,"B",2019-05-25,2019-06-06,12,67,0,0
23111,"B",2019-05-25,2019-06-13,19,126,0,0
23111,"B",2019-05-25,2019-06-19,25,120,0,0
